,id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,Content_ID,reviews.numHelpful,rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc,User_ID,rating_per_user
58756,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-12T00:00:00.000Z,2017-09-24T08:19:58Z,"2017-09-03T20:43:00.000Z,2017-04-03T14:51:00.000Z,2017-03-31T21:35:00.000Z",False,True,37563053.0,,5,"https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=53,https://redsky.target.com/groot-domain-api/v1/reviews/14153257?sort=helpfulness_desc&limit=200&offset=1000","This product really works , from the first time that you apply you can see and feel the results of your skin . I will swtich my current product for the Revitalift Triple Power works very well for my aging skin 49 years old .",Astonshing Reults,,,Sandy,71249227916,14083,19
58761,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-14T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37621858.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=53,"I am loving the Loreal Paris RevitaLift Triple Power Deep-Acting Moisturizer. It keeps my face feeling, well moisturized during the day and I beleive it has made my skin to look younger looking also. I am in love with this.",Love this!,,,An anonymous customer,71249227916,805,421
58766,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2013-01-07T00:00:00.000Z,2017-09-24T08:19:58Z,"2017-09-03T20:43:00.000Z,2015-11-07T00:00:00.000Z",False,True,38391994.0,,5,"https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=54,http://www.target.com/p/l-oreal-paris-revitalift-triple-power-deep-acting-moisturizer-1-7-oz/-/A-14153257","I really love the thick, and creamy moisturizer! I used many other including olay! I believe I was won over buy this cream! I will buy it and recommend it to my friends! Thank you Loreal! Your team is genious!!","best moisturizer I ever used, compares the best!",,,Sherry,71249227916,14533,5
58781,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2013-01-07T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,38380933.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=56,I loved everything abour the Revitalift Triple Power. My skin was hydrated - it smells wonderful and I noticed in the 5 days that sun spots were lightening up!,Max Moisture!,,,An anonymous customer,71249227916,805,421
58788,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-14T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37619301.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=55,"I have used MANY products that claim to make wrinkles look dimished, to make skin look brighter but NEVER do any of that. This product DOES! I call it my Fountain of youth in a bottle.",My skin looks much Healthier,,,An anonymous customer,71249227916,805,421
58796,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2015-08-17T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,60428060.0,0.0,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=55,I love this cream! My pores virtually disappear!,Gives me the skin I always wanted!,,,Debbie,71249227916,4128,11
58816,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-13T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37581277.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=49,"I have tried this for a week now and all I can saw is wow! I have extremely dry skin that is very sensitive as well. Not only do I wake up with soft, moisturized skin that feels supple, I love the fact that I have had absolutely no sensitivy problems. Such a relief to know that I can put this on, and let it do it's thing while I sleep! Life having little elves on my face! And a little goes a long way. PS: my husband has used it 3 times during this time at night, seasonal dry skin.",let it do the rest,,,An anonymous customer,71249227916,805,421
58844,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2016-10-25T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,,167288372.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=46,"this product line has made me want to try other products made by L'Oreal. In all my years i've never used anything by L'Oreal, but now i'm instantly hooked and very pleased with this product This review was collected as part of a promotion.","i just turned 55 and this was a godsend. my face feels smooth, looks brighter and smells great.",,,An anonymous customer,71249227916,805,421
58864,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-13T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37616604.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=51,"I live in the West it is extremely Dry, along with the climate the dryness from the furnace to heat our home, I have very dry skin. I had to let others in my age group know that Loreal RevitalLift Moisturizer is AMAZING! I have noticed that my skin is so much more nourished. The flakiness is sloughed off and my skin is smooth and nourished. LOVE LOVE LOVE it!",RevitalLift Triple Power Deep Acting Moisturizer,,,Diane,71249227916,4338,7
59187,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2016-11-10T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,,168512493.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=25,"I usually have big problems with moisturizers adding this oily/shine to my face that is absolutely not wanted. This moisturizer doesn't do that. It really sinks into your skin and doesn't disturb your make-up application. And, it is also amazing when I use it at night without make-up. I have combo skin (oily/dry) and I will continue to use this product after this campaign. It's awesome!!!! This review was collected as part of a promotion.",Awesome Sauce!!!!!,,,An anonymous customer,71249227916,805,421
59266,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-13T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37578134.0,,5,"https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=12,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=11",I love this product because it leaves your skin very smooth and moisturised. You can really feel the hydration is going deep in you skin. It really works. Thank you.,Smooth,,,An anonymous customer,71249227916,805,421
59282,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2015-09-06T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,63475700.0,1.0,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=16,"i wish that someone would have told me about this when I was 30 something. but that's okay , even at 59 i look like I'm 30 something. I get compliments all the time about how great my skin looks and people don't believe i'm almost 60",Fountain of youth in a creme,,,Beverly,71249227916,1798,5
59291,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-13T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37611389.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=13,I love this product as it makes my skin feel wonderful!,nothing makes my skin feel better,,,Sandy,71249227916,14083,19
59303,AVphoamL1cnluZ0-EojQ,L'Oreal Paris,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Featured Brands,Health & Beauty,L'oreal,Facial Moisturizers,Moisturizers,Moisturizers & Creams",2015-11-09T13:00:58Z,2018-02-05T11:27:22Z,71249227916,"lorealparisrevitalifttriplepowerdeepactingmoisturizer/b008eky8vk,071249227916,lorealparis/14153257,loreal/usc2382,lorealparisrevitalifttriplepowerdeepactingfacialmoisturizer17oz/550409551,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/01363282000p,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/14153257,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/b008eky8vk,0071249227916,revitalifttriplepowerdeepactingmoisturizer17ozloreal174paris/550409551",L'Oreal Paris,14153257,L'oreal Paris Revitalift Triple Power Deep-Acting Moisturizer,2012-12-15T00:00:00.000Z,2017-09-24T08:19:58Z,2017-09-03T20:43:00.000Z,False,True,37655493.0,,5,https://www.walmart.com/reviews/product/21062555?limit=20&sort=relevancy&page=11,I really like the way RevitaLift made my skin look and feel. I seen results in the first two days and I like the results a lot. I have told my friends all about it. Thanks,Wonderful,,,An anonymous customer,71249227916,805,421
